id,Rn,SD,CV,RnLog,uRnLog,rn_spring,rn_summer,rn_autumn,rn_winter,rn_sd_spring,rn_sd_summer,rn_sd_autumn,rn_sd_winter,Structure,YearOfConstruction,FloorInstalled,TypeOfRoom,SizeTatami,PuroposeOfUse,Location,Region,Pref,Area,lat,long,year,stru,type,purp,regi,pref,floo,tata
712,57.88640761,7.833796816,13.53305057,1.762576598,0.102032965,49.89202096,10.60549144,28.74424634,142.3038717,4.76656493,1.036376195,3.217618863,14.53706305,鉄骨,1977,1,洋室,18,食堂,長野県小県郡真田町,東日本,長野県,小県郡真田町,,,1975-1989,steel frame,Western,Dining Room,Eastern Japan,Nagano,1,very large
713,56.90117776,6.037696521,10.61084631,1.755121256,0.103114115,78.52210327,30.15781597,75.40341552,43.52137628,7.6467376,2.932919457,7.146799091,5.259635674,鉄骨,1991,1,洋室,10,居間,長野県上田市,東日本,長野県,上田市,36.4021192,138.2490506,1990+,steel frame,Western,Living Room,Eastern Japan,Nagano,1,large
714,51.99632491,5.635134133,10.83756235,1.715972649,0.101399915,68.46031622,35.04180332,52.81378279,51.66939731,8.053331121,3.179744357,5.242972966,4.956134074,木造,1981,1,洋室,9,居間,長野県諏訪郡下諏訪町,東日本,長野県,諏訪郡下諏訪町,36.0695992,138.0801665,1975-1989,wooden,Western,Living Room,Eastern Japan,Nagano,1,medium
715,49.4589703,5.670735728,11.46553536,1.69424507,0.104642699,68.36734548,8.671165055,69.00947199,51.78789866,7.399409908,0.995230458,7.122725579,4.706804061,木造,,1,和室,8,食堂,長野県伊那市,東日本,長野県,伊那市,35.830452,137.954916,,wooden,Japanese,Dining Room,Eastern Japan,Nagano,1,medium
716,52.34451108,5.288820023,10.10386746,1.718871148,0.094519117,69.69968574,18.65725463,91.78076618,29.24033777,6.707110979,1.841852853,7.400217352,2.957277882,木造,,1,和室,12,応接室,長野県飯田市,東日本,長野県,飯田市,35.5147101,137.8219519,,wooden,Japanese,Reception Room,Eastern Japan,Nagano,1,large
717,101.9529436,12.38925607,12.15193563,2.008399769,0.109311411,55.95524648,35.36900837,162.2458153,154.2417041,6.321561585,3.925800691,13.77432588,19.20595113,木造,1983,1,和室,8,居間,長野県飯田市,東日本,長野県,飯田市,35.5147101,137.8219519,1975-1989,wooden,Japanese,Living Room,Eastern Japan,Nagano,1,medium
718,43.93141595,6.121759851,13.93481116,1.642775201,0.098012249,46.24037988,3.048205643,10.09512508,116.3419532,4.270269883,0.269941522,1.12532451,11.4161879,木造,1974,1,洋室,8,居間,長野県木曽郡木祖村,東日本,長野県,木曽郡木祖村,35.9363503,137.7831587,1960-1974,wooden,Western,Living Room,Eastern Japan,Nagano,1,medium
719,43.90184475,4.267915605,9.721494915,1.64248277,0.095041866,49.97417645,21.28435714,64.00698942,40.341856,4.154456474,2.189422551,5.827864443,4.104062717,木造,,2,和室,10,寝室,長野県松本市,東日本,長野県,松本市,36.2382047,137.9687141,,wooden,Japanese,Bedroom,Eastern Japan,Nagano,2,large
720,64.86257666,7.192268345,11.08847153,1.811994197,0.098098994,112.6893046,14.11430243,83.47908076,49.1676188,10.74119422,1.408154005,8.069499457,4.943877363,鉄骨,1988,1,洋室,20,食堂,長野県松本市,東日本,長野県,松本市,36.2382047,137.9687141,1975-1989,steel frame,Western,Dining Room,Eastern Japan,Nagano,1,very large
721,89.78919573,9.760458248,10.87041505,1.953224081,0.10443427,48.40645051,18.58531043,185.8520789,106.3129431,5.660119194,2.186837962,15.52606425,10.15816421,木造,1931,1,洋室,8,食堂,長野県南安曇郡豊科町,東日本,長野県,南安曇郡豊科町,,,pre-1945,wooden,Western,Dining Room,Eastern Japan,Nagano,1,medium
722,31.07069434,2.980607908,9.592987771,1.492350959,0.086355735,17.60463036,24.55102132,53.74304747,28.38407822,1.644667919,1.892874651,4.860786026,2.370853477,木造,1977,2,洋室,10,寝室,長野県大町市,東日本,長野県,大町市,36.5029093,137.8508885,1975-1989,wooden,Western,Bedroom,Eastern Japan,Nagano,2,large
723,139.5473064,14.97269531,10.72947641,2.144721458,0.091105219,16.48407564,127.7716373,226.8182006,187.1153118,1.261146883,12.57551688,19.27330998,19.11888663,木造,1984,1,和室,10,居間,長野県更級郡上山田町,東日本,長野県,更級郡上山田町,,,1975-1989,wooden,Japanese,Living Room,Eastern Japan,Nagano,1,large
724,33.87587747,3.386231414,9.995996168,1.529890553,0.092918763,38.88677574,15.04745423,56.84449902,24.72478091,3.681594868,1.596841174,5.090869095,1.96093399,木造,1984,1,和室,8,居間,長野県須坂市,東日本,長野県,須坂市,36.6510923,138.3071289,1975-1989,wooden,Japanese,Living Room,Eastern Japan,Nagano,1,medium
725,84.19241338,8.808643041,10.462514,1.925272959,0.092366751,197.3861347,22.20364798,68.4698406,48.71003018,15.32382242,1.989657692,6.966803242,4.801473761,木造,1990,1,和室,8,居間,長野県中野市,東日本,長野県,中野市,36.7599193,138.3534521,1990+,wooden,Japanese,Living Room,Eastern Japan,Nagano,1,medium
726,79.82401673,9.65000815,12.08910369,1.902133578,0.092588906,32.92723961,15.70487609,146.0740356,124.5899157,3.101533212,1.272614666,15.86785503,10.46244473,木造,1978,1,洋室,10,居間,長野県上水内郡豊野町,東日本,長野県,上水内郡豊野町,,,1975-1989,wooden,Western,Living Room,Eastern Japan,Nagano,1,large
727,79.12928221,8.94975555,11.31029538,1.898337226,0.09935513,43.67613765,125.3740121,80.12606432,67.34091476,3.290562788,14.08063402,7.189529562,7.720822785,木造,1982,1,和室,8,居間,長野県長野市,東日本,長野県,長野市,36.6485851,138.1947664,1975-1989,wooden,Japanese,Living Room,Eastern Japan,Nagano,1,medium
728,94.58794928,10.27440117,10.86227289,1.97583581,0.098582455,66.71069904,4.601461491,189.2561389,117.7834977,7.460032328,0.431735904,14.15326624,12.88797322,鉄骨,1985,1,洋室,10,居間,長野県長野市,東日本,長野県,長野市,36.6485851,138.1947664,1975-1989,steel frame,Western,Living Room,Eastern Japan,Nagano,1,large
729,75.08513794,10.67126876,14.21222502,1.875553983,0.099971117,199.5714623,12.71753686,73.65086201,14.40069057,18.88416471,1.082766665,9.822316292,1.114428023,木造,1975,1,洋室,12,居間,長野県飯山市,東日本,長野県,飯山市,36.8517629,138.3654364,1975-1989,wooden,Western,Living Room,Eastern Japan,Nagano,1,large
730,104.4189335,11.47947228,10.99366934,2.018779253,0.1017116,55.98018921,150.5122055,150.0534903,61.12984904,6.246062179,16.38743549,13.66477086,5.729383733,木造,1983,1,洋室,8,居間,滋賀県高島郡朽木村,西日本,滋賀県,高島郡朽木村,,,1975-1989,wooden,Western,Living Room,Western Japan,Shiga,1,medium
731,140.8083111,18.77701664,13.33516218,2.148628289,0.109166882,49.25248267,13.02231391,219.6701483,281.2882994,5.445687482,1.407835808,27.98718908,24.40051533,木造,1994,1,洋室,12,食堂,滋賀県高島郡マキノ町,西日本,滋賀県,高島郡マキノ町,,,1990+,wooden,Western,Dining Room,Western Japan,Shiga,1,large
732,75.22479507,8.312133463,11.04972563,1.876361013,0.091656835,46.44554438,9.889239265,190.5038467,54.0605499,5.055663058,0.886261204,15.10951403,4.660863526,木造,1993,1,洋室,24,居間,滋賀県高島郡今津町,西日本,滋賀県,高島郡今津町,,,1990+,wooden,Western,Living Room,Western Japan,Shiga,1,very large
733,57.23394188,6.16120739,10.76495378,1.757653658,0.107658659,72.59303012,27.23127986,64.85422016,64.25723739,6.531636334,3.310887329,8.278006686,5.449060764,鉄骨,1991,2,洋室,6,食堂,滋賀県高島郡今津町,西日本,滋賀県,高島郡今津町,,,1990+,steel frame,Western,Dining Room,Western Japan,Shiga,2,medium
734,94.28982637,10.19827191,10.81587728,1.974464836,0.098239342,100.6563511,55.61019655,162.2227953,58.66996252,9.517226785,5.945817765,16.1722102,5.343057386,木造,1992,2,洋室,6,居間,滋賀県高島郡安曇川町,西日本,滋賀県,高島郡安曇川町,,,1990+,wooden,Western,Living Room,Western Japan,Shiga,2,medium
735,65.24676339,8.013667892,12.28209259,1.814558973,0.094089074,17.53076746,20.70750175,116.521653,106.2271313,1.3886775,1.949912634,11.52232111,10.88030441,木造,1990,1,和室,14,居間,滋賀県東浅井郡びわ町,西日本,滋賀県,東浅井郡びわ町,,,1990+,wooden,Japanese,Living Room,Western Japan,Shiga,1,large
736,45.58714253,4.8180452,10.56886862,1.658842371,0.098046947,75.63789125,11.86966872,48.09124318,46.74976699,7.194010181,1.285875787,3.877395222,4.940929615,木造,,1,和室,10,寝室,滋賀県長浜市,西日本,滋賀県,長浜市,35.4857724,136.294057,,wooden,Japanese,Bedroom,Western Japan,Shiga,1,large
737,77.41052283,8.957965992,11.57202621,1.888800001,0.113506612,69.30303125,97.07253914,85.82346517,57.44305575,7.257300814,9.475359791,11.74155942,6.376954045,木造,1989,1,和室,8,居間,滋賀県伊香郡木之本町,西日本,滋賀県,伊香郡木之本町,35.5058324,136.2252344,1975-1989,wooden,Japanese,Living Room,Western Japan,Shiga,1,medium
738,53.92078399,6.17251853,11.44738276,1.731756198,0.100540506,27.34842785,106.3940395,57.89168355,24.04898508,2.284997988,10.11904829,6.087999715,2.778460976,木造,,1,和室,6,居間,滋賀県坂田郡米原町,西日本,滋賀県,坂田郡米原町,,,,wooden,Japanese,Living Room,Western Japan,Shiga,1,medium
739,48.1366478,5.53074512,11.48967652,1.682475843,0.096965354,26.58381109,15.9370327,57.47888506,92.54686235,2.67333025,1.523047065,5.279779608,9.22031055,木造,1972,1,洋室,8,書斎,滋賀県大津市,西日本,滋賀県,大津市,35.0177852,135.8548122,1960-1974,wooden,Western,Study Room,Western Japan,Shiga,1,medium
740,154.1382438,17.86246625,11.58860112,2.187910406,0.103693666,329.0226941,85.41343453,163.0407608,39.07608577,29.9955328,10.10647089,16.04962121,4.099721855,木造,1991,1,洋室,12,食堂,滋賀県大津市,西日本,滋賀県,大津市,35.0177852,135.8548122,1990+,wooden,Western,Dining Room,Western Japan,Shiga,1,large
741,44.88934615,4.291567664,9.560325628,1.65214328,0.092291551,58.8278669,39.94481679,35.15693892,45.62776196,5.739326905,4.019144316,2.825210009,4.073696859,鉄骨,1989,3,洋室,6,,滋賀県大津市,西日本,滋賀県,大津市,35.0177852,135.8548122,1975-1989,steel frame,Western,,Western Japan,Shiga,3,medium
742,43.08113905,3.900873807,9.054713717,1.634287177,0.087519313,26.8764117,19.58980664,50.1294755,75.72886236,2.130135589,2.132710864,3.942737216,6.019647482,コンクリートブロック,1993,8,和室,6,寝室,滋賀県草津市,西日本,滋賀県,草津市,35.0131501,135.9598728,1990+,concrete block,Japanese,Bedroom,Western Japan,Shiga,4+,medium
743,76.34500807,7.853203062,10.28646569,1.882780645,0.096349324,96.67042102,16.24142331,133.2035464,59.26464155,9.18861319,1.802685365,11.36481065,5.46369705,鉄骨,1979,2,洋室,4.5,寝室,滋賀県守山市,西日本,滋賀県,守山市,35.0588784,135.9943072,1975-1989,steel frame,Western,Bedroom,Western Japan,Shiga,2,small
744,71.74909001,7.96153933,11.0963628,1.855816397,0.096461769,114.2258261,21.89768559,88.42651689,62.44633146,11.78782482,1.987433566,8.837770717,5.70399305,木造,1978,1,洋室,21,食堂,滋賀県近江八幡市,西日本,滋賀県,近江八幡市,35.1283751,136.0979404,1975-1989,wooden,Western,Dining Room,Western Japan,Shiga,1,very large
745,110.3215353,18.61787434,16.87601091,2.042660297,0.099896493,87.31915704,11.67974756,312.2415707,30.04566606,8.412163794,1.156113191,36.16209005,2.589039579,木造,1992,1,和室,12,居間,滋賀県彦根市,西日本,滋賀県,彦根市,35.2744066,136.2596539,1990+,wooden,Japanese,Living Room,Western Japan,Shiga,1,large
746,41.00272122,4.429670946,10.80335844,1.61281268,0.096472569,37.51199344,46.1710382,63.72887618,16.59897709,3.294376752,5.174129383,6.230997453,1.427612147,鉄筋コンクリート,1992,4,洋室,11,居間,滋賀県彦根市,西日本,滋賀県,彦根市,35.2744066,136.2596539,1990+,concrete,Western,Living Room,Western Japan,Shiga,4+,large
747,141.3375673,15.91938197,11.26337623,2.150257612,0.099322704,38.36799517,61.07274312,338.5516132,127.3579177,3.721776626,5.820326138,27.00082633,15.39267515,鉄骨,1980,2,洋室,8,寝室,三重県桑名市,西日本,三重県,桑名市,35.0666099,136.6843004,1975-1989,steel frame,Western,Bedroom,Western Japan,Mie,2,medium
748,66.64569577,7.385395552,11.08157919,1.823772106,0.090425675,21.36261958,12.01261439,117.7760475,115.4315017,2.239478739,0.936519226,9.941275886,10.65152432,木造,,1,和室,8,応接室,三重県四日市市,西日本,三重県,四日市市,34.9648428,136.624845,,wooden,Japanese,Reception Room,Western Japan,Mie,1,medium
749,133.4169408,20.21072048,15.14854138,2.125210978,0.091973065,40.14465016,45.22028712,430.921618,17.38120776,3.207378781,4.447498891,40.01323222,1.663313555,木造,,2,洋室,12,書斎,三重県四日市市,西日本,三重県,四日市市,34.9648428,136.624845,,wooden,Western,Study Room,Western Japan,Mie,2,large
750,78.11759759,14.14117535,18.10241967,1.892748879,0.113748497,19.04891249,16.52530562,210.1379261,66.75824615,2.394663324,1.861680046,27.64328024,5.151713643,木造,1965,1,和室,6,書斎,三重県三重郡菰野町,西日本,三重県,三重郡菰野町,35.0447524,136.481235,1960-1974,wooden,Japanese,Study Room,Western Japan,Mie,1,medium
751,120.9011779,16.46203674,13.61610947,2.082430532,0.10444115,290.1152017,75.83166341,101.6237699,16.0340767,29.40185503,7.391634088,12.75962873,1.442621039,木造,1988,2,洋室,6,寝室,三重県亀山市,西日本,三重県,亀山市,34.8619883,136.446694,1975-1989,wooden,Western,Bedroom,Western Japan,Mie,2,medium
752,55.93607413,7.437261611,13.29600214,1.747691982,0.099808628,16.56711,18.99489879,57.03685428,131.1454335,1.479553964,2.18920374,4.959289767,13.77226173,木造,1978,1,洋室,6,居間,三重県鈴鹿市,西日本,三重県,鈴鹿市,34.8817102,136.5836516,1975-1989,wooden,Western,Living Room,Western Japan,Mie,1,medium
753,53.05128694,5.07985037,9.575357476,1.724695924,0.095617478,39.62020206,36.24949037,102.8773156,33.45813971,4.264856151,3.498272693,7.860376238,3.317694183,木造,,1,和室,6,寝室,三重県津市,西日本,三重県,津市,34.7341973,136.5153283,,wooden,Japanese,Bedroom,Western Japan,Mie,1,medium
754,110.6491326,12.00866097,10.85291922,2.043948014,0.103007486,128.7664595,61.01582382,127.0319941,125.7822529,14.04418289,5.737760375,12.97342646,13.35518596,木造,1974,1,和室,6,居間,三重県津市,西日本,三重県,津市,34.7341973,136.5153283,1960-1974,wooden,Japanese,Living Room,Western Japan,Mie,1,medium
755,53.14673293,5.992520128,11.27542522,1.725476572,0.087337405,81.99466317,16.53462268,100.7955505,13.26209543,5.547823012,1.358738896,10.4661106,1.215404161,鉄骨,1994,1,洋室,12,書斎,三重県鈴鹿市,西日本,三重県,鈴鹿市,34.8817102,136.5836516,1990+,steel frame,Western,Study Room,Western Japan,Mie,1,large
756,257.5401239,32.6526884,12.67868009,2.4108449,0.104663705,11.09429749,199.2978504,716.1165307,103.6518169,0.908855942,25.95818154,58.70203175,12.0087676,鉄骨鉄筋コンクリート,1972,2,和室,6.5,書斎,三重県久居市,西日本,三重県,久居市,34.7089983,136.497378,1960-1974,concrete,Japanese,Study Room,Western Japan,Mie,2,medium
757,46.34809332,4.573340914,9.867376598,1.666031873,0.090551658,22.47736429,35.70601516,39.82131153,87.38768229,1.909011627,3.846805978,3.298929353,7.371337189,鉄骨,1994,2,洋室,11,寝室,三重県松坂市,西日本,三重県,松坂市,34.5868422,136.5412491,1990+,steel frame,Western,Bedroom,Western Japan,Mie,2,large
758,61.57423467,9.695240971,15.74561344,1.789399023,0.106420324,9.346059565,20.97209695,57.27171523,158.7070669,0.955600552,2.061449537,6.281362484,18.20364053,鉄筋コンクリート,1977,3,和・洋室,16,居間,三重県伊勢市,西日本,三重県,伊勢市,34.4996115,136.7271774,1975-1989,concrete,Japanese-Western,Living Room,Western Japan,Mie,3,very large
759,190.0183081,25.58135117,13.4625718,2.278795447,0.109423465,309.2790703,116.0641827,283.2748682,51.45511123,32.01455081,11.54637708,37.87437615,4.990336016,木造,1994,1,洋室,12,食堂,三重県鳥羽市,西日本,三重県,鳥羽市,34.4812985,136.8434721,1990+,wooden,Western,Dining Room,Western Japan,Mie,1,large
760,106.8836553,11.02368609,10.31372482,2.028911298,0.101969541,111.2315615,130.5066893,95.27827349,90.51809686,11.64197679,13.06930516,10.57371857,8.242616957,鉄筋コンクリート,1986,1,洋室,12,居間,三重県伊勢市,西日本,三重県,伊勢市,34.4996115,136.7271774,1975-1989,concrete,Western,Living Room,Western Japan,Mie,1,large
761,93.8575868,15.6359206,16.65919734,1.972469384,0.104332775,44.42454468,257.3752821,41.97606149,31.65445898,3.969206857,30.50332626,4.854658712,2.855315166,コンクリートブロック,1975,2,和室,6,寝室,三重県志摩郡志摩町,西日本,三重県,志摩郡志摩町,,,1975-1989,concrete block,Japanese,Bedroom,Western Japan,Mie,2,medium
762,31.70474096,3.687655172,11.63124208,1.501124209,0.095792249,57.79877878,30.72437944,9.672721414,28.62308421,6.075518477,3.232447277,0.796112018,2.529973949,木造,1973,1,和室,12,寝室,三重県志摩郡阿児町,西日本,三重県,志摩郡阿児町,,,1960-1974,wooden,Japanese,Bedroom,Western Japan,Mie,1,large
763,104.4230888,11.3014046,10.82270667,2.018796536,0.088844675,79.60079166,79.64047514,56.5021305,201.9489581,5.680908001,7.578530027,4.958181578,19.91473288,木造,1989,1,洋室,10,応接室,三重県上野市,西日本,三重県,上野市,34.7677008,136.1297647,1975-1989,wooden,Western,Reception Room,Western Japan,Mie,1,large
764,132.9479467,21.28763713,16.01200896,2.123681634,0.098065075,39.02243307,14.766121,428.5682088,49.43502373,4.056457485,1.381109965,42.09091184,4.758866087,木造,1989,2,和室,6,寝室,三重県名張市,西日本,三重県,名張市,34.6279243,136.1086582,1975-1989,wooden,Japanese,Bedroom,Western Japan,Mie,2,medium
765,91.75347465,10.89393151,11.87304519,1.96262252,0.108116193,123.7670533,54.92589144,99.66733076,88.65362308,15.39513418,4.461973481,10.67253285,10.19257836,木造,1954,1,和室,6,居間,三重県尾鷲市,西日本,三重県,尾鷲市,34.0707815,136.1911394,1945-1959,wooden,Japanese,Living Room,Western Japan,Mie,1,medium
766,61.83236687,7.800201994,12.61507911,1.791215871,0.097924482,18.12611246,24.19478612,123.2985745,81.70999438,1.700645866,2.54154945,14.02878067,6.100348144,木造,1960,1,和室,6,居間,三重県南牟婁郡鵜殿村,西日本,三重県,南牟婁郡鵜殿村,33.739508,136.006492,1960-1974,wooden,Japanese,Living Room,Western Japan,Mie,1,medium
767,36.14890932,3.679979148,10.18005582,1.558095198,0.101598218,38.9385543,41.3699049,26.58812592,37.69905214,4.109062217,3.992912552,2.86143826,3.626763605,木造,1984,1,洋室,7,居間,大阪府茨木市,西日本,大阪府,茨木市,34.8161302,135.5685528,1975-1989,wooden,Western,Living Room,Western Japan,Osaka,1,medium
768,48.45227071,5.673025828,11.70848289,1.685314135,0.109444974,100.3413024,15.95531453,54.55783511,22.95463076,8.644582253,1.868005656,6.650713424,2.50652183,木造,1973,2,洋室,8,寝室,大阪府大阪市住吉区,西日本,大阪府,大阪市住吉区,34.599765,135.506426,1960-1974,wooden,Western,Bedroom,Western Japan,Osaka,2,medium
769,30.48105035,3.482488241,11.42509264,1.484029928,0.112185446,24.67480614,20.64037547,31.16159296,45.44742681,2.899093419,2.229979821,3.794219388,4.553816418,木造,1977,1,和室,8,居間,大阪府南河内郡千早赤阪村,西日本,大阪府,南河内郡千早赤阪村,34.464484,135.6225409,1975-1989,wooden,Japanese,Living Room,Western Japan,Osaka,1,medium
770,140.7342693,16.83135461,11.9596703,2.148399862,0.090792701,142.6583986,33.89106676,257.6195196,128.7680921,12.95717733,2.526726983,29.23424218,10.21098832,木造,1983,2,和室,12,寝室,大阪府岸和田市,西日本,大阪府,岸和田市,34.4644,135.385237,1975-1989,wooden,Japanese,Bedroom,Western Japan,Osaka,2,large
771,71.88231763,8.326787173,11.58391583,1.856622071,0.100748196,81.04998461,124.6645703,59.28652491,22.52819075,7.892508917,13.35531711,5.587991676,2.336599108,木造,1989,1,洋室,10,応接室,大阪府泉佐野市,西日本,大阪府,泉佐野市,34.394629,135.322725,1975-1989,wooden,Western,Reception Room,Western Japan,Osaka,1,large
772,56.92603725,6.766123632,11.88581528,1.755310953,0.098667861,48.03809354,14.39263518,78.17617409,87.0972462,4.241341085,1.186999838,9.318810311,8.768326385,木造,1977,1,和室,6,居間,大阪府箕面市,西日本,大阪府,箕面市,34.8269554,135.4704617,1975-1989,wooden,Japanese,Living Room,Western Japan,Osaka,1,medium
773,60.99971948,6.563489594,10.75986849,1.785327838,0.104239954,42.56813786,30.32646601,105.9022352,65.20203886,5.454642058,2.521265322,9.028834818,7.395121744,木造,1987,2,洋室,6,居間,大阪府羽曳野市,西日本,大阪府,羽曳野市,34.5581531,135.6061619,1975-1989,wooden,Western,Living Room,Western Japan,Osaka,2,medium
774,65.11171908,7.588164039,11.65406803,1.813659162,0.103205427,118.884872,20.50378924,56.42373952,64.6344756,11.76022777,1.879805432,6.578300342,6.723858475,木造,1960,2,洋室,12,寝室,大阪府泉大津市,西日本,大阪府,泉大津市,34.5043442,135.4104345,1960-1974,wooden,Western,Bedroom,Western Japan,Osaka,2,large
775,57.03239256,7.080690127,12.41520794,1.756121591,0.098204806,141.6413981,30.32159943,38.03714907,18.12942363,13.17396947,2.971399825,3.854557173,1.817798413,木造,1974,1,洋室,8,居間,大阪府貝塚市,西日本,大阪府,貝塚市,34.4374998,135.3581719,1960-1974,wooden,Western,Living Room,Western Japan,Osaka,1,medium
776,59.12069912,7.563064013,12.79258217,1.771739561,0.11093399,33.27058637,43.38314668,59.14157277,100.6874906,3.858931094,3.581924788,6.979245044,12.34375767,鉄骨,1977,1,和室,6,居間,大阪府豊能郡豊能町,西日本,大阪府,豊能郡豊能町,34.9525878,135.4016822,1975-1989,steel frame,Japanese,Living Room,Western Japan,Osaka,1,medium
777,60.2517649,9.718602913,16.12998877,1.779969773,0.100159394,31.15357802,4.003324656,19.36596058,186.4841963,3.589511409,0.326159201,1.920066244,19.00335086,木造,1994,1,和室,6,寝室,大阪府大阪市住之江区,西日本,大阪府,大阪市住之江区,34.614132,135.466545,1990+,wooden,Japanese,Bedroom,Western Japan,Osaka,1,medium
778,43.34692139,5.555301422,12.81590767,1.636958258,0.100893412,46.60709116,19.1521081,90.9508901,16.67759619,5.196677233,1.626769579,9.53899768,1.673674193,鉄骨,1991,1,洋室,16,居間,大阪府南河内郡河南町,西日本,大阪府,南河内郡河南町,34.4916231,135.629635,1990+,steel frame,Western,Living Room,Western Japan,Osaka,1,very large
779,166.6961886,23.51911951,14.10897256,2.22192567,0.107123005,96.01428434,9.505037004,212.9811307,348.2843023,8.134305159,1.165371054,20.86429005,41.34915139,木造,1983,1,洋室,14,居間,大阪府富田林市,西日本,大阪府,富田林市,34.4998098,135.5972946,1975-1989,wooden,Western,Living Room,Western Japan,Osaka,1,large
780,78.19506735,8.693289559,11.11743983,1.893179358,0.100035235,131.7596773,30.18041341,122.6766823,28.16349639,10.98038049,2.876972292,12.76734725,3.231447439,鉄筋コンクリート,1980,2,和室,8,寝室,大阪府枚方市,西日本,大阪府,枚方市,34.818215,135.659225,1975-1989,concrete,Japanese,Bedroom,Western Japan,Osaka,2,medium
781,70.63329372,8.47286873,11.99557359,1.849009458,0.102016991,123.2788023,17.20497069,68.61918274,73.43021917,13.12755491,1.571339069,6.426195246,8.42972292,鉄骨鉄筋コンクリート,1991,4,和室,6,寝室,大阪府寝屋川市,西日本,大阪府,寝屋川市,34.7660998,135.6278989,1990+,concrete,Japanese,Bedroom,Western Japan,Osaka,4+,medium
782,58.63555806,6.860163133,11.69966375,1.768161063,0.100992723,122.099878,26.66035985,38.0853123,47.69668211,11.83737764,2.556258321,3.963187682,5.087487611,鉄筋コンクリート,,2,和室,6,書斎,大阪府大阪市城東区,西日本,大阪府,大阪市城東区,34.693887,135.547769,,concrete,Japanese,Study Room,Western Japan,Osaka,2,medium
783,39.15620884,5.978103273,15.2673189,1.592800636,0.121194045,30.25868293,4.539116541,70.11759262,51.70944327,3.620245982,0.482766944,9.485128817,6.296345085,鉄筋コンクリート,1990,1,和室,6,居間,大阪府八尾市,西日本,大阪府,八尾市,34.6269018,135.6008668,1990+,concrete,Japanese,Living Room,Western Japan,Osaka,1,medium
784,60.94769522,7.386035828,12.11864666,1.784957287,0.109970662,124.3154854,63.12955601,30.22001257,26.12572694,11.62288219,8.018444452,3.321769963,2.791613043,鉄筋コンクリート,1982,2,洋室,6,書斎,大阪府堺市,西日本,大阪府,堺市,34.5737364,135.4828866,1975-1989,concrete,Western,Study Room,Western Japan,Osaka,2,medium
785,42.42187562,5.113924544,12.05492324,1.627589866,0.112975485,38.83401068,19.70466625,76.50183578,34.64698978,5.709036914,2.138093101,7.626676399,3.046007135,鉄筋コンクリート,1977,1,和室,6,居間,大阪府松原市,西日本,大阪府,松原市,34.5780936,135.5517555,1975-1989,concrete,Japanese,Living Room,Western Japan,Osaka,1,medium
786,104.7144841,16.34039744,15.60471561,2.020006757,0.122072848,28.5769207,59.42892782,122.6838654,208.1682224,3.515789857,5.694235014,16.41011031,27.45828732,木造,1995,2,和室,6,居間,奈良県奈良市,西日本,奈良県,奈良市,34.6845445,135.8048359,1990+,wooden,Japanese,Living Room,Western Japan,Nara,2,medium
787,36.00469646,4.16843892,11.57748663,1.556359154,0.096266986,34.24009807,29.63471102,14.04478565,66.09919109,2.481527176,2.677353269,1.493455861,7.34485698,木造,1974,2,和室,8,子ども部屋,奈良県橿原市,西日本,奈良県,橿原市,34.5094067,135.792955,1960-1974,wooden,Japanese,Children's Room,Western Japan,Nara,2,medium
788,99.13278001,15.40706685,15.54184887,1.996217285,0.112126117,9.271794921,261.2197027,75.31347946,50.72614301,1.114458412,29.31171214,7.318982669,5.960272007,木造,1910,1,和室,8,居間,奈良県宇陀郡室生村,西日本,奈良県,宇陀郡室生村,,,pre-1945,wooden,Japanese,Living Room,Western Japan,Nara,1,medium
789,221.0459052,24.83820628,11.23667333,2.344482474,0.100309599,127.4828558,39.86627739,507.5237628,209.3107249,16.35765072,3.461307639,42.17870023,20.22745225,木造,1975,1,洋室,8,食堂,奈良県天理市,西日本,奈良県,天理市,34.5965738,135.8373696,1975-1989,wooden,Western,Dining Room,Western Japan,Nara,1,medium
790,25.39587077,2.882505729,11.35029295,1.404763108,0.1044258,38.36357886,24.92254423,21.66601213,16.63134785,4.375425275,2.2698251,2.595039148,1.484815345,木造,1967,1,和室,8,居間,奈良県奈良市,西日本,奈良県,奈良市,34.6845445,135.8048359,1960-1974,wooden,Japanese,Living Room,Western Japan,Nara,1,medium
791,37.54875025,4.631268722,12.33401562,1.574595487,0.102587481,42.85875755,8.817321448,31.65476366,66.86415835,4.420236506,0.756286617,3.486310212,7.316404909,木造,1940,2,洋室,6,居間,奈良県天理市,西日本,奈良県,天理市,34.5965738,135.8373696,pre-1945,wooden,Western,Living Room,Western Japan,Nara,2,medium
792,73.65178281,7.687338782,10.43741032,1.867183264,0.098043922,47.33201856,28.19244029,79.1114118,139.9712606,4.880232774,3.036697982,7.327561106,12.23312519,木造,1989,1,和室,6,居間,奈良県磯城郡田原本町,西日本,奈良県,磯城郡田原本町,34.554661,135.787362,1975-1989,wooden,Japanese,Living Room,Western Japan,Nara,1,medium
793,101.600055,10.85078296,10.67989871,2.006893943,0.102243507,235.4610609,13.36963684,90.30035586,67.26916626,17.60398503,1.388538877,9.944795893,7.760842046,木造,1968,1,和室,6,居間,奈良県奈良市,西日本,奈良県,奈良市,34.6845445,135.8048359,1960-1974,wooden,Japanese,Living Room,Western Japan,Nara,1,medium
